-ntp.tourism.wa.,218.100.43.70,2,u,951,1024,377,360.568,4.362,2.935
*alb-dmz1.massey,132.181.2.72,2,u,144,1024,377,362.069,-2.413,2.062
-ns10.ihug.net,85.83.119.178,3,u,634,1024,377,266.149,-146.94,90.225
-ntp2.tpgi.com.a,198.60.22.240,2,u,497,1024,377,308.201,8.832,1.404
+203.109.135.194,131.203.16.6,2,u,392,1024,377,282.495,-3.937,53.179
+ns2.compass.net,130.123.2.98,3,u,481,1024,377,290.788,-2.106,1.345
-ntp1.tpgi.com.a,203.26.24.6,3,u,717,1024,377,338.867,-11.05,0.624
-ntp.tourism.wa.,130.95.179.80,2,u,639,1024,377,360.629,4.703,1.928
*alb-dmz1.massey,131.203.16.10,2,u,882,1024,377,362.03,-2.328,1.435
-ns10.ihug.net,173.104.231.98,2,u,286,1024,377,266.836,-135.37,92.523
-ntp2.tpgi.com.a,198.60.22.240,2,u,180,1024,377,308.221,9.572,1.157
+203.109.135.194,131.203.16.6,2,u,72,1024,377,282.451,0.435,51.349
+ns2.compass.net,130.123.2.98,3,u,149,1024,377,290.909,-0.671,2.151
-ntp1.tpgi.com.a,216.229.0.179,2,u,433,1024,377,338.823,-10.162,0.635
-ntp.tourism.wa.,130.95.179.80,2,u,332,1024,377,360.705,5.713,1.787
*alb-dmz1.massey,131.203.16.10,2,u,588,1024,377,361.924,-1.297,1.302
-ns10.ihug.net,173.104.231.98,2,u,1046,1024,377,269.821,-94.151,62.813
-ntp2.tpgi.com.a,198.60.22.240,2,u,955,1024,377,308.323,10.061,1.35
+203.109.135.194,131.203.16.6,2,u,833,1024,377,282.451,0.435,51.351
+ns2.compass.net,130.123.2.98,3,u,893,1024,377,290.86,-0.586,1.899
-ntp1.tpgi.com.a,216.229.0.179,2,u,97,1024,377,338.889,-9.603,1.047
-ntp.tourism.wa.,130.95.179.80,2,u,1057,1024,377,360.654,6.469,2.06
*alb-dmz1.massey,131.203.16.10,2,u,325,1024,377,361.902,-0.599,1.393
-ns10.ihug.net,104.156.161.13,4,u,760,1024,377,269.796,-115.28,68.148
-ntp2.tpgi.com.a,198.60.22.240,2,u,667,1024,377,308.35,9.612,0.702
+203.109.135.194,131.203.16.6,2,u,499,1024,377,282.524,2.347,5.555
-ns2.compass.net,130.123.2.98,3,u,613,1024,377,290.755,-0.843,1.079
-ntp1.tpgi.com.a,216.229.0.179,2,u,854,1024,377,339.008,-9.086,1.391
*ntp.tourism.wa.,130.95.179.80,2,u,749,1024,377,361.339,5.345,0.815
+alb-dmz1.massey,131.203.16.10,2,u,47,1024,377,361.986,-1.496,0.733
-ns10.ihug.net,111.242.127.22,4,u,473,1024,377,269.837,32.038,153.702
+ntp2.tpgi.com.a,198.60.22.240,2,u,341,1024,377,308.976,7.856,1.63
+203.109.135.194,131.203.16.6,2,u,198,1024,377,282.531,2.406,2.916
-ns2.compass.net,130.123.2.98,3,u,269,1024,377,290.984,-2.626,1.517
-ntp1.tpgi.com.a,216.229.0.179,2,u,581,1024,377,338.848,-7.822,1.86
*ntp.tourism.wa.,130.95.179.80,2,u,441,1024,377,360.93,4.346,1.217
-alb-dmz1.massey,131.203.16.10,2,u,778,1024,377,361.867,-2.047,1.059
-ns10.ihug.net,218.12.245.0,3,u,199,1024,377,269.85,-88.293,68.687
-ntp2.tpgi.com.a,198.60.22.240,2,u,27,1024,377,308.232,7.72,1.555
+203.109.135.194,131.203.16.6,2,u,921,1024,377,282.448,-0.824,2.558
+ns2.compass.net,130.123.2.98,3,u,1034,1024,377,290.984,-2.626,1.515
-ntp1.tpgi.com.a,216.229.0.179,2,u,274,1024,377,338.861,-9.049,0.768
-ntp.tourism.wa.,130.95.179.80,2,u,107,1024,377,360.656,3.946,1.425
*alb-dmz1.massey,131.203.16.6,2,u,458,1024,377,361.993,-3.036,1.873
-ns10.ihug.net,218.12.245.0,3,u,913,1024,377,269.769,-157.34,94.369
-ntp2.tpgi.com.a,198.60.22.240,2,u,801,1024,377,308.232,7.72,1.301
+203.109.135.194,131.203.16.6,2,u,605,1024,377,282.607,-0.558,2.379
-ns2.compass.net,130.123.2.98,3,u,728,1024,377,291.083,-2.938,1.423
-ntp1.tpgi.com.a,216.229.0.179,2,u,997,1024,377,338.865,-9.279,0.825
*ntp.tourism.wa.,130.95.179.80,2,u,833,1024,377,361.035,4.318,1.077
+alb-dmz1.massey,131.203.16.10,2,u,138,1024,377,361.87,-2.463,0.982
-ns10.ihug.net,83.223.153.113,3,u,573,1024,377,269.884,-135.85,81.898
-ntp2.tpgi.com.a,198.60.22.240,2,u,478,1024,377,308.302,8.046,0.527
+203.109.135.194,131.203.16.6,2,u,282,1024,377,282.614,0.435,1.781
-ns2.compass.net,130.123.2.98,3,u,416,1024,377,290.945,-2.737,0.678
-ntp1.tpgi.com.a,216.229.0.179,2,u,686,1024,377,338.812,-9.47,0.932
*ntp.tourism.wa.,130.95.179.80,2,u,565,1024,377,361.467,3.798,0.746
+alb-dmz1.massey,131.203.16.10,2,u,888,1024,377,361.87,-2.463,0.736
-ns10.ihug.net,45.233.141.54,4,u,227,1024,377,269.78,-83.626,59.663
+ntp2.tpgi.com.a,198.60.22.240,2,u,175,1024,377,308.404,7.806,0.146
+203.109.135.194,131.203.16.6,2,u,1001,1024,377,282.608,6.607,6.692
-ns2.compass.net,130.123.2.98,3,u,105,1024,377,290.844,-2.81,0.215
-ntp1.tpgi.com.a,216.229.0.179,2,u,383,1024,377,338.944,-10.03,0.818
*ntp.tourism.wa.,218.100.43.70,2,u,216,1024,377,361.137,3.547,0.527
-alb-dmz1.massey,132.181.2.72,2,u,571,1024,377,361.958,-3.25,0.667
-ns10.ihug.net,45.233.141.54,4,u,967,1024,377,266.945,-152.23,74.148
-ntp2.tpgi.com.a,198.60.22.240,2,u,909,1024,377,308.449,7.698,0.216
-203.109.135.194,131.203.16.6,2,u,701,1024,377,282.585,11.714,10.787
+ns2.compass.net,130.123.2.98,3,u,840,1024,377,291.061,-3.164,0.378
-ntp1.tpgi.com.a,216.229.0.179,2,u,83,1024,377,338.992,-10.311,0.647
*ntp.tourism.wa.,130.95.179.80,2,u,951,1024,377,361.882,2.651,1.083
+alb-dmz1.massey,131.203.16.10,2,u,298,1024,377,361.926,-5.227,2.316
-ns10.ihug.net,175.18.39.121,3,u,636,1024,377,267.414,-107.13,38.976
-ntp2.tpgi.com.a,198.60.22.240,2,u,544,1024,377,308.358,6.693,1.072
-203.109.135.194,131.203.16.6,2,u,410,1024,377,282.657,11.578,8.047
+ns2.compass.net,130.123.2.98,3,u,484,1024,377,290.752,-3.698,0.783
-ntp1.tpgi.com.a,216.229.0.179,2,u,832,1024,377,338.974,-10.208,0.598
*ntp.tourism.wa.,130.95.179.80,2,u,596,1024,377,361.768,1.612,1.822
+alb-dmz1.massey,131.203.16.10,2,u,1018,1024,377,361.91,-4.849,1.824
-ns10.ihug.net,48.127.119.175,4,u,326,1024,377,266.944,-54.039,54.452
-ntp2.tpgi.com.a,198.60.22.240,2,u,187,1024,377,308.238,5.55,1.741
+203.109.135.194,131.203.16.6,2,u,90,1024,377,282.479,-9.635,18.075
-ns2.compass.net,130.123.2.98,3,u,144,1024,377,290.817,-4.254,0.971
+ntp1.tpgi.com.a,216.229.0.179,2,u,504,1024,377,338.829,-10.367,0.442
-ntp.tourism.wa.,218.100.43.70,2,u,302,1024,377,361.237,0.894,1.815
*alb-dmz1.massey,132.181.2.72,2,u,706,1024,377,361.933,-4.932,1.393
-ns10.ihug.net,100.37.37.184,4,u,45,1024,377,266.905,-139.57,56.809
-ntp2.tpgi.com.a,198.60.22.240,2,u,917,1024,377,308.238,5.55,1.502
-203.109.135.194,131.203.16.6,2,u,859,1024,377,282.476,-17.94,25.509
+ns2.compass.net,130.123.2.98,3,u,895,1024,377,290.809,-3.632,0.469
-ntp1.tpgi.com.a,216.229.0.179,2,u,210,1024,377,338.777,-10.991,0.559
*ntp.tourism.wa.,218.100.43.70,2,u,19,1024,377,360.599,1.316,0.845
+alb-dmz1.massey,131.203.16.10,2,u,425,1024,377,361.943,-5.881,1.486
-ns10.ihug.net,35.225.102.54,4,u,775,1024,377,266.905,-139.57,54.531
-ntp2.tpgi.com.a,198.60.22.240,2,u,564,1024,377,308.282,5.228,1.128
+203.109.135.194,131.203.16.6,2,u,519,1024,377,282.455,-13.004,17.239
-ns2.compass.net,130.123.2.98,3,u,570,1024,377,290.772,-3.606,0.527
+ntp1.tpgi.com.a,216.229.0.179,2,u,949,1024,377,338.777,-10.991,0.496
-ntp.tourism.wa.,218.100.43.70,2,u,742,1024,377,361.67,0.568,0.971
*alb-dmz1.massey,131.203.16.6,2,u,157,1024,377,361.923,-5.864,0.632
-ns10.ihug.net,147.114.247.11,3,u,443,1024,377,266.911,-65.135,35.916
-ntp2.tpgi.com.a,198.60.22.240,2,u,292,1024,377,308.308,7.076,1.543
+203.109.135.194,131.203.16.6,2,u,228,1024,377,282.525,-8.283,9.203
-ns2.compass.net,130.123.2.98,3,u,278,1024,377,290.711,-1.324,2.528
+ntp1.tpgi.com.a,216.229.0.179,2,u,657,1024,377,338.895,-11.182,0.736
-ntp.tourism.wa.,130.95.179.80,2,u,374,1024,377,360.732,1.418,0.594
*alb-dmz1.massey,131.203.16.10,2,u,888,1024,377,361.858,-4.635,0.872
-ns10.ihug.net,12.62.169.141,4,u,139,1024,377,266.918,-71.609,38.689
-ntp2.tpgi.com.a,198.60.22.240,2,u,1035,1024,377,308.308,7.076,1.574
+203.109.135.194,131.203.16.6,2,u,994,1024,377,282.673,-9.763,5.873
-ns2.compass.net,130.123.2.98,3,u,1022,1024,377,290.669,-0.243,3.369
+ntp1.tpgi.com.a,216.229.0.179,2,u,374,1024,377,338.862,-7.861,2.877
-ntp.tourism.wa.,218.100.43.70,2,u,85,1024,377,362.034,3.044,1.817
*alb-dmz1.massey,131.203.16.10,2,u,584,1024,377,361.835,-2.652,2.649
-ns10.ihug.net,46.99.182.230,4,u,910,1024,377,266.957,-138.68,56.476
-ntp2.tpgi.com.a,198.60.22.240,2,u,744,1024,377,307.232,9.783,3.415
+203.109.135.194,131.203.16.6,2,u,696,1024,377,282.513,-2.298,9.986
+ns2.compass.net,130.123.2.98,3,u,701,1024,377,290.752,1.052,3.798
-ntp1.tpgi.com.a,216.229.0.179,2,u,68,1024,377,338.876,-6.504,3.476
-ntp.tourism.wa.,130.95.179.80,2,u,856,1024,377,362.095,4.137,2.548
*alb-dmz1.massey,131.203.16.10,2,u,243,1024,377,361.802,-1.008,3.529
-ns10.ihug.net,189.234.33.250,3,u,566,1024,377,274.433,-68.376,43.782
-ntp2.tpgi.com.a,198.60.22.240,2,u,434,1024,377,307.008,11.382,3.902
+203.109.135.194,131.203.16.6,2,u,342,1024,377,282.532,0.125,8.188
-ns2.compass.net,130.123.2.98,3,u,414,1024,377,290.764,3.436,4.6
-ntp1.tpgi.com.a,216.229.0.179,2,u,802,1024,377,338.918,-4.797,4.427
*ntp.tourism.wa.,130.95.179.80,2,u,520,1024,377,355.677,3.974,2.261
+alb-dmz1.massey,131.203.16.10,2,u,986,1024,377,361.819,1.116,4.889
-ns10.ihug.net,155.138.25.201,4,u,266,1024,377,266.898,-137.62,68.105
-ntp2.tpgi.com.a,198.60.22.240,2,u,131,1024,377,307.151,11.052,2.091
+203.109.135.194,131.203.16.6,2,u,53,1024,377,282.479,-0.086,5.578
-ns2.compass.net,130.123.2.98,3,u,117,1024,377,290.824,2.996,2.191
-ntp1.tpgi.com.a,216.229.0.179,2,u,513,1024,377,338.843,-4.782,2.751
*ntp.tourism.wa.,218.100.43.70,2,u,238,1024,377,354.851,3.934,1.597
+alb-dmz1.massey,131.203.16.10,2,u,664,1024,377,361.982,0.474,2.779
-ns10.ihug.net,155.138.25.201,4,u,1027,1024,377,266.898,-137.62,65.622
-ntp2.tpgi.com.a,198.60.22.240,2,u,889,1024,377,307.085,10.78,1.312
+203.109.135.194,131.203.16.6,2,u,794,1024,377,282.479,-0.086,4.409
-ns2.compass.net,130.123.2.98,3,u,892,1024,377,290.825,2.793,1.451
-ntp1.tpgi.com.a,216.229.0.179,2,u,194,1024,377,338.904,-5.045,1.225
*ntp.tourism.wa.,130.95.179.80,2,u,963,1024,377,354.625,3.964,1.476
+alb-dmz1.massey,131.203.16.6,2,u,358,1024,377,361.832,0.573,1.398
-ns10.ihug.net,37.214.238.231,3,u,708,1024,377,266.991,34.024,159.675
-ntp2.tpgi.com.a,198.60.22.240,2,u,556,1024,377,307.136,9.982,0.934
+203.109.135.194,131.203.16.6,2,u,511,1024,377,282.54,1.203,2.116
+ns2.compass.net,130.123.2.98,3,u,558,1024,377,290.836,1.65,1.243
-ntp1.tpgi.com.a,216.229.0.179,2,u,920,1024,377,338.836,-5.72,0.697
-ntp.tourism.wa.,130.95.179.80,2,u,655,1024,377,354.462,3.709,1.926
*alb-dmz1.massey,132.181.2.72,2,u,57,1024,377,361.859,-0.557,1.088
-ns10.ihug.net,85.35.189.191,4,u,450,1024,377,266.985,-11.161,110.819
-ntp2.tpgi.com.a,198.60.22.240,2,u,240,1024,377,308.348,10.179,0.759
-203.109.135.194,131.203.16.6,2,u,235,1024,377,282.492,-2.065,2.646
+ns2.compass.net,130.123.2.98,3,u,209,1024,377,290.722,0.094,2.121
-ntp1.tpgi.com.a,216.229.0.179,2,u,612,1024,377,338.769,-4.81,0.495
*ntp.tourism.wa.,218.100.43.70,2,u,348,1024,377,359.077,0.4,2.976
+alb-dmz1.massey,131.203.16.6,2,u,795,1024,377,361.859,-0.557,1.065
-ns10.ihug.net,117.115.117.66,4,u,142,1024,377,271.093,-156.3,96.766
-ntp2.tpgi.com.a,198.60.22.240,2,u,1015,1024,377,308.318,9.849,0.81
-203.109.135.194,131.203.16.6,2,u,958,1024,377,282.515,-7.368,6.752
+ns2.compass.net,130.123.2.98,3,u,926,1024,377,290.706,-0.143,1.903
-ntp1.tpgi.com.a,216.229.0.179,2,u,295,1024,377,338.803,-4.598,0.667
*ntp.tourism.wa.,218.100.43.70,2,u,43,1024,377,363.934,2.623,1.735
+alb-dmz1.massey,132.181.2.72,2,u,496,1024,377,361.79,-0.945,0.962
-ns10.ihug.net,222.185.217.67,3,u,916,1024,377,271.104,-161.72,99.652
-ntp2.tpgi.com.a,198.60.22.240,2,u,716,1024,377,308.332,9.814,0.573
+203.109.135.194,131.203.16.6,2,u,638,1024,377,282.451,-2.956,3.39
-ns2.compass.net,130.123.2.98,3,u,598,1024,377,290.878,-0.201,1.03
+ntp1.tpgi.com.a,216.229.0.179,2,u,1021,1024,377,338.797,-5.031,0.435
-ntp.tourism.wa.,218.100.43.70,2,u,806,1024,377,363.797,2.459,1.605
*alb-dmz1.massey,132.181.2.72,2,u,180,1024,377,361.843,-1.201,0.748
-ns10.ihug.net,67.247.133.90,3,u,592,1024,377,271.141,-24.453,90.601
-ntp2.tpgi.com.a,198.60.22.240,2,u,400,1024,377,307.065,9.749,0.407
-203.109.135.194,131.203.16.6,2,u,345,1024,377,282.543,-9.259,5.895
+ns2.compass.net,130.123.2.98,3,u,314,1024,377,290.772,0.567,0.685
-ntp1.tpgi.com.a,216.229.0.179,2,u,734,1024,377,338.747,-5.219,0.456
*ntp.tourism.wa.,218.100.43.70,2,u,488,1024,377,364.112,3.071,1.9
+alb-dmz1.massey,132.181.2.72,2,u,919,1024,377,361.843,-1.201,0.566
-ns10.ihug.net,46.217.240.161,3,u,272,1024,377,270.931,-77.753,57.984
-ntp2.tpgi.com.a,198.60.22.240,2,u,97,1024,377,308.399,8.978,0.927
+203.109.135.194,131.203.16.6,2,u,69,1024,377,282.472,-6.988,2.407
-ns2.compass.net,130.123.2.98,3,u,1071,1024,377,290.772,0.567,0.686
+ntp1.tpgi.com.a,216.229.0.179,2,u,455,1024,377,338.905,-5.353,0.498
-ntp.tourism.wa.,218.100.43.70,2,u,162,1024,377,365.122,2.612,0.894
*alb-dmz1.massey,132.181.2.72,2,u,636,1024,377,361.856,-0.355,0.537
-ns10.ihug.net,46.217.240.161,3,u,1034,1024,377,270.991,-196.96,103.666
-ntp2.tpgi.com.a,198.60.22.240,2,u,818,1024,377,307.124,9.43,0.608
-203.109.135.194,131.203.16.6,2,u,819,1024,377,282.472,-6.988,2.522
+ns2.compass.net,130.123.2.98,3,u,729,1024,377,290.784,0.167,0.475
-ntp1.tpgi.com.a,216.229.0.179,2,u,168,1024,377,338.748,-5.049,0.318
*ntp.tourism.wa.,218.100.43.70,2,u,882,1024,377,364.837,2.548,0.306
+alb-dmz1.massey,131.203.16.10,2,u,338,1024,377,361.935,-0.865,0.31
-ns10.ihug.net,159.214.165.14,4,u,735,1024,377,270.949,-106.25,57.908
-ntp2.tpgi.com.a,198.60.22.240,2,u,520,1024,377,307.047,9.846,0.607
+203.109.135.194,131.203.16.6,2,u,502,1024,377,282.443,-3.546,3.56
-ns2.compass.net,130.123.2.98,3,u,404,1024,377,290.722,0.567,0.493
+ntp1.tpgi.com.a,216.229.0.179,2,u,901,1024,377,338.748,-5.049,0.387
-ntp.tourism.wa.,130.95.179.80,2,u,554,1024,377,363.862,3.273,0.77
*alb-dmz1.massey,131.203.16.6,2,u,10,1024,377,361.83,-0.416,0.449
-ns10.ihug.net,66.55.97.175,3,u,434,1024,377,266.945,-84.389,52.849
-ntp2.tpgi.com.a,198.60.22.240,2,u,184,1024,377,307.121,10.873,1.317
-203.109.135.194,131.203.16.6,2,u,203,1024,377,282.49,-10.179,4.655
+ns2.compass.net,130.123.2.98,3,u,87,1024,377,290.761,1.368,0.747
-ntp1.tpgi.com.a,216.229.0.179,2,u,576,1024,377,338.838,-2.763,2.226
*ntp.tourism.wa.,218.100.43.70,2,u,261,1024,377,363.739,4.167,1.279
+alb-dmz1.massey,132.181.2.72,2,u,767,1024,377,361.863,0.274,0.803
-ns10.ihug.net,40.176.88.179,3,u,98,1024,377,266.907,-110.99,46.256
-ntp2.tpgi.com.a,198.60.22.240,2,u,928,1024,377,307.643,11.256,1.562
-203.109.135.194,131.203.16.6,2,u,965,1024,377,282.442,-9.541,4.147
+ns2.compass.net,130.123.2.98,3,u,838,1024,377,290.831,1.907,1.111
-ntp1.tpgi.com.a,216.229.0.179,2,u,326,1024,377,338.846,-3.199,1.477
*ntp.tourism.wa.,130.95.179.80,2,u,1024,1024,377,363.889,4.681,1.636
+alb-dmz1.massey,132.181.2.72,2,u,410,1024,377,361.881,1.025,1.285
-ns10.ihug.net,134.67.239.247,4,u,819,1024,377,266.949,-178.52,65.996
-ntp2.tpgi.com.a,198.60.22.240,2,u,597,1024,377,307.084,11.089,0.864
+203.109.135.194,131.203.16.6,2,u,686,1024,377,282.436,-3.805,3.677
-ns2.compass.net,130.123.2.98,3,u,501,1024,377,290.719,1.837,0.892
+ntp1.tpgi.com.a,216.229.0.179,2,u,1049,1024,377,338.925,-4.015,0.935
-ntp.tourism.wa.,218.100.43.70,2,u,762,1024,377,364.505,3.917,0.772
*alb-dmz1.massey,131.203.16.10,2,u,99,1024,377,361.804,0.504,0.669
-ns10.ihug.net,26.158.187.47,3,u,518,1024,377,266.903,-20.08,101.127
-ntp2.tpgi.com.a,198.60.22.240,2,u,267,1024,377,307.081,10.585,0.419
+203.109.135.194,131.203.16.6,2,u,349,1024,377,282.506,-3.785,3.674
-ns2.compass.net,130.123.2.98,3,u,182,1024,377,290.855,1.758,0.397
+ntp1.tpgi.com.a,216.229.0.179,2,u,753,1024,377,338.776,-5.401,1.663
-ntp.tourism.wa.,130.95.179.80,2,u,474,1024,377,363.961,3.88,0.548
*alb-dmz1.massey,132.181.2.72,2,u,842,1024,377,361.886,0.219,0.474
-ns10.ihug.net,20.103.173.142,3,u,210,1024,377,266.903,-162.75,79.078
-ntp2.tpgi.com.a,198.60.22.240,2,u,1008,1024,377,307.361,10.859,0.264
+203.109.135.194,131.203.16.6,2,u,18,1024,377,282.451,-0.369,5.909
+ns2.compass.net,130.123.2.98,3,u,946,1024,377,290.746,2.231,0.477
-ntp1.tpgi.com.a,216.229.0.179,2,u,483,1024,377,338.813,-5.162,1.276
-ntp.tourism.wa.,130.95.179.80,2,u,189,1024,377,363.815,4.479,0.67
*alb-dmz1.massey,132.181.2.72,2,u,527,1024,377,361.843,1.237,0.669
-ns10.ihug.net,20.103.173.142,3,u,963,1024,377,266.903,-162.75,77.437
-ntp2.tpgi.com.a,198.60.22.240,2,u,738,1024,377,307.042,10.887,0.263
+203.109.135.194,131.203.16.6,2,u,786,1024,377,282.428,1.915,6.42
+ns2.compass.net,130.123.2.98,3,u,612,1024,377,290.817,1.597,0.361
-ntp1.tpgi.com.a,216.229.0.179,2,u,159,1024,377,338.767,-4.725,0.483
-ntp.tourism.wa.,130.95.179.80,2,u,931,1024,377,364.548,3.786,0.457
*alb-dmz1.massey,131.203.16.10,2,u,226,1024,377,361.837,0.817,0.377
-ns10.ihug.net,10.218.117.187,3,u,624,1024,377,266.963,9.51,142.978
-ntp2.tpgi.com.a,198.60.22.240,2,u,405,1024,377,307.115,11.323,0.56
+203.109.135.194,131.203.16.6,2,u,448,1024,377,282.473,3.028,4.5
-ns2.compass.net,130.123.2.98,3,u,299,1024,377,290.927,1.245,0.638
-ntp1.tpgi.com.a,216.229.0.179,2,u,907,1024,377,338.767,-4.725,0.44
+ntp.tourism.wa.,130.95.179.80,2,u,600,1024,377,363.841,4.241,0.546
*alb-dmz1.massey,131.203.16.10,2,u,958,1024,377,361.896,0.843,0.388
-ns10.ihug.net,198.242.188.14,3,u,266,1024,377,266.927,-150.28,90.398
-ntp2.tpgi.com.a,198.60.22.240,2,u,77,1024,377,307.039,11.165,0.369
+203.109.135.194,131.203.16.6,2,u,174,1024,377,282.441,2.683,2.4
-ns2.compass.net,130.123.2.98,3,u,1041,1024,377,290.898,0.682,1.11
-ntp1.tpgi.com.a,216.229.0.179,2,u,631,1024,377,338.86,-4.129,0.82
*ntp.tourism.wa.,218.100.43.70,2,u,271,1024,377,364.233,3.812,0.369
+alb-dmz1.massey,132.181.2.72,2,u,687,1024,377,361.841,0.221,0.598
-ns10.ihug.net,3.86.16.173,4,u,1002,1024,377,266.927,-150.28,82.875
-ntp2.tpgi.com.a,198.60.22.240,2,u,826,1024,377,307.148,10.146,0.836
+203.109.135.194,131.203.16.6,2,u,924,1024,377,282.441,2.683,1.465
-ns2.compass.net,130.123.2.98,3,u,694,1024,377,290.804,-0.245,1.693
-ntp1.tpgi.com.a,216.229.0.179,2,u,285,1024,377,338.823,-4.694,0.446
*ntp.tourism.wa.,218.100.43.70,2,u,1027,1024,377,363.754,3.612,0.42
+alb-dmz1.massey,132.181.2.72,2,u,402,1024,377,361.785,0.064,0.608
-ns10.ihug.net,184.218.155.17,6,u,702,1024,377,265.943,-65.432,78.922
-ntp2.tpgi.com.a,198.60.22.240,2,u,500,1024,377,307.01,9.693,1.158
+203.109.135.194,131.203.16.6,2,u,588,1024,377,282.465,2.592,1.074
-ns2.compass.net,130.123.2.98,3,u,365,1024,377,290.768,-1.116,1.928
-ntp1.tpgi.com.a,216.229.0.179,2,u,25,1024,377,338.794,-5.088,0.699
*ntp.tourism.wa.,218.100.43.70,2,u,700,1024,377,363.793,3.244,0.652
+alb-dmz1.massey,131.203.16.10,2,u,92,1024,377,361.81,-0.661,0.975
-ns10.ihug.net,156.95.89.30,4,u,372,1024,377,266.114,-71.478,49.855
-ntp2.tpgi.com.a,198.60.22.240,2,u,212,1024,377,307.125,8.623,1.847
-203.109.135.194,131.203.16.6,2,u,251,1024,377,282.471,-18.408,19.411
+ns2.compass.net,130.123.2.98,3,u,108,1024,377,290.737,-1.686,1.814
-ntp1.tpgi.com.a,216.229.0.179,2,u,778,1024,377,338.799,-5.98,1.465
*ntp.tourism.wa.,218.100.43.70,2,u,437,1024,377,364.218,1.572,1.703
+alb-dmz1.massey,131.203.16.10,2,u,807,1024,377,361.956,-1.048,1.192
-ns10.ihug.net,146.91.143.27,3,u,65,1024,377,266.056,-112.2,36.162
-ntp2.tpgi.com.a,198.60.22.240,2,u,930,1024,377,307.048,7.964,2.006
-203.109.135.194,131.203.16.6,2,u,1005,1024,377,282.471,-18.408,18.011
+ns2.compass.net,130.123.2.98,3,u,828,1024,377,290.729,-2.592,2.181
-ntp1.tpgi.com.a,216.229.0.179,2,u,469,1024,377,338.778,-6.267,1.341
*ntp.tourism.wa.,218.100.43.70,2,u,110,1024,377,363.807,1.585,1.356
+alb-dmz1.massey,132.181.2.72,2,u,495,1024,377,361.76,-2.098,1.55
-ns10.ihug.net,146.91.143.27,3,u,814,1024,377,266.977,-105.83,31.102
-ntp2.tpgi.com.a,198.60.22.240,2,u,651,1024,377,306.981,7.788,1.332
-203.109.135.194,131.203.16.6,2,u,652,1024,377,283.543,-33.155,25.904
+ns2.compass.net,130.123.2.98,3,u,517,1024,377,290.7,-2.874,1.624
-ntp1.tpgi.com.a,203.26.24.6,3,u,98,1024,377,338.786,-7.714,2.059
*ntp.tourism.wa.,218.100.43.70,2,u,862,1024,377,364.594,1.032,1.424
+alb-dmz1.massey,131.203.16.10,2,u,190,1024,377,361.919,-2.136,1.014
-ns10.ihug.net,59.128.198.11,4,u,492,1024,377,268.079,-79.513,20.587
+ntp2.tpgi.com.a,198.60.22.240,2,u,394,1024,377,307.12,7.123,1.121
-203.109.135.194,131.203.16.6,2,u,331,1024,377,283.587,-32.771,17.166
-ns2.compass.net,130.123.2.98,3,u,223,1024,377,290.67,-3.344,1.236
-ntp1.tpgi.com.a,203.26.24.6,3,u,836,1024,377,338.737,-9.349,3.257
+ntp.tourism.wa.,218.100.43.70,2,u,545,1024,377,363.837,1.517,0.733
*alb-dmz1.massey,131.203.16.10,2,u,937,1024,377,361.879,-2.581,1.107
-ns10.ihug.net,17.254.168.17,4,u,155,1024,377,268.235,-57.01,37.057
+ntp2.tpgi.com.a,198.60.22.240,2,u,86,1024,377,308.344,7.696,0.323
-203.109.135.194,131.203.16.6,2,u,17,1024,377,283.669,-27.407,5.177
-ns2.compass.net,130.123.2.98,3,u,942,1024,377,290.737,-4.508,1.831
-ntp1.tpgi.com.a,203.26.24.6,3,u,530,1024,377,338.778,-11.633,4.422
*ntp.tourism.wa.,218.100.43.70,2,u,239,1024,377,364.26,0.163,1.035
+alb-dmz1.massey,132.181.2.72,2,u,669,1024,377,361.862,-3.099,1.049
-ns10.ihug.net,66.216.60.108,4,u,898,1024,377,268.165,-85.348,18.407
+ntp2.tpgi.com.a,198.60.22.240,2,u,858,1024,377,308.296,7.627,0.265
-203.109.135.194,131.203.16.6,2,u,764,1024,377,283.669,-27.407,3.979
-ns2.compass.net,130.123.2.98,3,u,657,1024,377,290.898,-4.533,1.241
-ntp1.tpgi.com.a,203.26.24.6,3,u,263,1024,377,338.818,-12.215,3.758
*ntp.tourism.wa.,218.100.43.70,2,u,978,1024,377,363.763,0.273,0.831
+alb-dmz1.massey,131.203.16.6,2,u,412,1024,377,361.835,-3.116,0.711
-ns10.ihug.net,96.31.241.9,4,u,569,1024,377,268.264,-87.187,18.552
-ntp2.tpgi.com.a,198.60.22.240,2,u,548,1024,377,308.307,7.365,0.274
-203.109.135.194,131.203.16.6,2,u,501,1024,377,282.676,-16.018,13.482
+ns2.compass.net,130.123.2.98,3,u,341,1024,377,291.293,-3.667,0.731
-ntp1.tpgi.com.a,203.26.24.6,3,u,1005,1024,377,338.887,-13.535,4.044
*ntp.tourism.wa.,130.95.179.80,2,u,669,1024,377,364.526,-0.469,1.023
+alb-dmz1.massey,131.203.16.6,2,u,61,1024,377,361.84,-3.341,0.588
-ns10.ihug.net,145.214.207.13,4,u,243,1024,377,268.22,-79.02,19.369
-ntp2.tpgi.com.a,198.60.22.240,2,u,243,1024,377,308.414,8.015,0.61
